data,trip_creation_time,route_type,trip_uuid,source_name,destination_name,start_scan_to_end_scan,od_time_diff_hour,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,segment_actual_time_sum,segment_osrm_distance_sum,segment_osrm_time_sum,hour,day,weekday,week,month,source_state,destination_state,source_city,source_place,destination_city,destination_place
1,2018-09-12 01:33:48.711350,0,trip-153671602871109556,junagadh_dpc (gujarat),una_mamlatdr_dc (gujarat),0.5980191252635992,0.6025294369100639,1.8881842770063713,1.3945922973312748,1.8050351671383813,1.8252099120497667,1.369907693368121,1.684431876567702,1.6217166618751435,1,12,2,37,9,Gujarat,Gujarat,Junagadh,Dpc,Una,Mamlatdr
1,2018-09-12 01:40:39.602254,1,trip-153671643960185339,gundlupet_swamylyt_d (karnataka),malavalli_sulthnrd_d (karnataka),1.1810848889416437,1.1836350255307018,0.9989057713115037,0.8065229923747721,1.4317503681992712,1.242786702730679,0.8097320889918509,0.962489447051179,1.395591261567993,1,12,2,37,9,Karnataka,Karnataka,Gundlupet,Swamylyt,Malavalli,Sulthnrd
1,2018-09-12 01:40:52.720388,0,trip-153671645272011824,bhiwandi_mankoli_hb (maharashtra),mumbai_jogeshwri_l (maharashtra),-0.1689667115209424,-0.17129315686571658,-0.6875296364114263,-0.5150521123124219,-0.6835301591223516,-0.6473052136485111,-0.5079537076659658,-0.6772340240511602,-0.7274749968713643,1,12,2,37,9,Maharashtra,Maharashtra,Mumbai,Mankoli,Mumbai,Jogeshwri
1,2018-09-12 01:42:39.014985,1,trip-153671655901475301,mysore_yadvgiri_ip (karnataka),hdkote_begurrd_d (karnataka),1.8815464439642609,1.8815783842182527,1.1586283972654645,1.027839397465929,1.5008771828176248,1.355639043172515,1.019797940632952,1.2187813720170426,1.2699660391751315,1,12,2,37,9,Karnataka,Karnataka,Mysore,Yadvgiri,Hdkote,Begurrd
1,2018-09-12 01:45:48.183280,1,trip-153671674818301757,mehsana_panchot_ip (gujarat),radhanpur_santalpr_d (gujarat),-0.47028257597201234,-0.4676161615889437,0.47123129213513487,-0.11035925728859212,0.7819583107867465,0.5120400525532618,-0.10691889998749984,0.38693792252875797,0.7046525384072554,1,12,2,37,9,Gujarat,Gujarat,Mehsana,Panchot,Radhanpur,Santalpr
1,2018-09-12 01:51:08.773194,0,trip-153671706877291618,bhopal_old city (madhya pradesh),bhopal_trnsport_h (madhya pradesh),-1.0103032161570467,-1.0116971965549,-0.8188694462087676,-0.8565117087387782,-0.9047359659010834,-0.8659522966936403,-0.8580634604011345,-0.88377027482158,-0.9284753526999425,1,12,2,37,9,Madhya Pradesh,Madhya Pradesh,Bhopal,Old City,Bhopal,Trnsport
1,2018-09-12 01:52:59.179033,1,trip-153671717917876174,gurgaon_bilaspur_hb (haryana),jaipur_hub (rajasthan),0.8367239009975638,0.8347893926716855,1.7158016202872692,1.160629240520623,1.2381952872678808,1.443263346411081,1.1534762098591074,1.6806381857062258,1.5212164839608544,1,12,2,37,9,Haryana,Rajasthan,Gurgaon,Bilaspur,Jaipur,Hub
1,2018-09-12 01:55:53.993301,0,trip-153671735399307935,gurgaon_bilaspur_hb (haryana),sonipat_kundli_h (haryana),0.3514879634399966,0.3510225897676277,-0.029225784171781184,0.37653683391195303,0.2980706084582707,0.3599516662888944,0.37686912197382416,0.24085920338258374,0.214714171075096,1,12,2,37,9,Haryana,Haryana,Gurgaon,Bilaspur,Sonipat,Kundli
1,2018-09-12 01:55:56.813516,1,trip-153671735681324192,himmatnagar_dc (gujarat),himmatnagar_dc (gujarat),0.8445502870872019,0.8456106561107045,2.4529722745475544,1.4072389490507695,3.0493178302687474,2.5842405471102654,1.3953702208397694,2.408764215311945,2.8402813190858986,1,12,2,37,9,Gujarat,Gujarat,Himmatnagar,Dc,Himmatnagar,Dc
1,2018-09-12 01:58:42.400450,1,trip-153671752240019144,jamshedpur_central_i_3 (jharkhand),ranchi_hub (jharkhand),0.026692940720012118,0.023689127879788635,0.4018856211009781,0.5725599355641205,0.11834089045055113,0.31794773800445086,0.5805693417470132,0.2378586333239515,0.0011512930072316602,1,12,2,37,9,Jharkhand,Jharkhand,Jamshedpur,Central,Ranchi,Hub
