data,trip_creation_time,route_type,trip_uuid,source_name,destination_name,start_scan_to_end_scan,od_time_diff_hour,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,segment_actual_time_sum,segment_osrm_distance_sum,segment_osrm_time_sum,hour,day,weekday,week,month,source_state,destination_state,source_city,source_place,destination_city,destination_place
1,2018-09-16 05:16:43.429519,0,trip-153707500833371974,delhi_mayapuri_pc (delhi),gurgaon_bilaspur_hb (haryana),0.5953453453453453,0.5948048471735121,0.10196353522317987,0.9801488833746897,0.13243243243243244,0.10931873138775701,0.9862671660424469,0.1033794680401841,0.11691542288557215,5,16,6,37,9,Delhi,Haryana,New Delhi,Mayapuri,Gurgaon,Bilaspur
1,2018-09-16 05:18:26.271120,0,trip-153707510627087233,bengaluru_kengeri_ip (karnataka),bangalore_nelmngla_h (karnataka),0.025525525525525526,0.025277822259393283,0.030518327752214757,0.03722084367245657,0.06486486486486487,0.0346972261761089,0.03745318352059925,0.0387799176147615,0.059701492537313425,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Kengeri,Bengaluru,Nelmngla
1,2018-09-16 05:25:32.236658,0,trip-153707553552681661,bhopal mp nagar (madhya pradesh),bhopal_trnsport_h (madhya pradesh),0.00825825825825826,0.008618289566202222,0.0022823924286341536,0.028535980148883373,0.01891891891891892,0.009752969376230727,0.02871410736579276,0.009223334006939036,0.01741293532338308,5,16,6,37,9,Madhya Pradesh,Madhya Pradesh,Bhopal Mp Nagar,Bhopal Mp Nagar,Bhopal,Trnsport
1,2018-09-16 05:25:51.004499,0,trip-153707556187222437,chandigarh_kharar_dc (chandigarh),chandigarh_mohali (chandigarh),0.20645645645645647,0.20709163039821502,0.20907375675249038,0.17990074441687345,0.2702702702702703,0.21777721733818187,0.1772784019975031,0.19606754399127405,0.27860696517412936,5,16,6,37,9,Chandigarh,Chandigarh,Chandigarh,Kharar,Chandigarh,Mohali
1,2018-09-16 05:27:26.207922,0,trip-153707564620762629,chennai_hub (tamil nadu),chennai_madhavaram_dpc (tamil nadu),0.03078078078078078,0.030731889920792274,0.013858897769514173,0.028535980148883373,0.03783783783783784,0.022632883602564404,0.02871410736579276,0.02140380400612946,0.03482587064676616,5,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Hub,Chennai,Madhavaram
1,2018-09-16 05:31:31.532090,0,trip-153707589153184139,chennai_hub (tamil nadu),chennai_chrompet_dpc (tamil nadu),0.012762762762762763,0.012634931827812147,0.00046471092988834006,0.008684863523573201,0.010810810810810811,0.0017121282943064892,0.008739076154806492,0.001619151102802148,0.009950248756218904,5,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Hub,Chennai,Chrompet
1,2018-09-16 05:35:00.765896,1,trip-153707610388648028,pune_tathawde_h (maharashtra),bhiwandi_mankoli_hb (maharashtra),0.17942942942942944,0.1789079903072258,0.2536072522331774,0.27667493796526055,0.2621621621621622,0.26702247245410043,0.2746566791510612,0.25975970382438085,0.2810945273631841,5,16,6,37,9,Maharashtra,Maharashtra,Pune,Tathawde,Mumbai,Mankoli
1,2018-09-16 05:35:25.534217,0,trip-153707612553397041,kolkata_dankuni_hb (west bengal),ccu_dumdum_dpc (west bengal),0.05855855855855856,0.058769045540790946,0.01710192001905619,0.055831265508684856,0.032432432432432434,0.020578109581492466,0.05493133583021223,0.019460614565658552,0.02736318407960199,5,16,6,37,9,West Bengal,West Bengal,Kolkata,Dankuni,Kolkata,Dumdum
1,2018-09-16 05:35:34.073423,0,trip-153707613407318699,fbd_balabhgarh_dpc (haryana),delhi_airport_h (delhi),0.04654654654654655,0.046689180871405514,0.03494438868019903,0.07196029776674938,0.06486486486486487,0.04917505345449391,0.07116104868913858,0.04650460032462107,0.05472636815920398,5,16,6,37,9,Haryana,Delhi,Faridabad,Balabhgarh,New Delhi,Airport
1,2018-09-16 05:36:23.567136,0,trip-153707618356689541,blr_jpnagar_pc (karnataka),bangalore_nelmngla_h (karnataka),0.04504504504504504,0.04535622575243621,0.04569023593982839,0.06947890818858561,0.0972972972972973,0.05526147147963975,0.0686641697877653,0.060151463469099914,0.08706467661691542,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Jpnagar,Bengaluru,Nelmngla
1,2018-09-16 05:38:42.351361,0,trip-153707632667885792,bengaluru_bomsndra_hb (karnataka),bangalore_nelmngla_h (karnataka),0.17492492492492492,0.17443181088282947,0.08696619179508208,0.18858560794044665,0.14594594594594595,0.09232024633520919,0.18851435705368288,0.10070537131526058,0.1293532338308458,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Bomsndra,Bengaluru,Nelmngla
1,2018-09-16 05:44:03.255792,0,trip-153707664325556943,bengaluru_hoodi_ip (karnataka),bengaluru_bomsndra_hb (karnataka),0.06381381381381382,0.06388212071046977,0.025524350928234418,0.07196029776674938,0.062162162162162166,0.033543850290445626,0.07240948813982521,0.042381800408617123,0.059701492537313425,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Hoodi,Bengaluru,Bomsndra
1,2018-09-16 05:51:07.277396,1,trip-153707706727714638,tirupur_koliplm_i (tamil nadu),coimbatore_karayam_h (tamil nadu),0.07132132132132132,0.07090365805892612,0.03959560086395256,0.05955334987593052,0.05945945945945946,0.0517430258280495,0.058676654182272164,0.0650388856411058,0.06965174129353234,5,16,6,37,9,Tamil Nadu,Tamil Nadu,Tirupur,Koliplm,Coimbatore,Karayam
1,2018-09-16 05:51:33.516831,0,trip-153707709888828466,blr_jpnagar_pc (karnataka),bengaluru_bomsndra_hb (karnataka),0.042042042042042045,0.04168925166229243,0.015271640296971107,0.05086848635235732,0.032432432432432434,0.023275261814785567,0.04993757802746567,0.02201171407955942,0.02736318407960199,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Jpnagar,Bengaluru,Bomsndra
1,2018-09-16 05:54:15.869878,0,trip-153707725586963555,ccu_lake avenue_dpc (west bengal),ccu_beliaghata_dpc (west bengal),0.03153153153153153,0.031200746397487565,0.0021120415007961184,0.03598014888337469,0.03513513513513514,0.009984040675590857,0.03620474406991261,0.00944185697068483,0.03233830845771144,5,16,6,37,9,West Bengal,West Bengal,Kolkata,Lake Avenue,Kolkata,Beliaghata
1,2018-09-16 05:55:26.427037,0,trip-153707732642678692,bengaluru_peenya_ip (karnataka),bangalore_nelmngla_h (karnataka),0.02477477477477477,0.024896466169154315,0.002473232348570501,0.01861042183622829,0.024324324324324326,0.006179066612794038,0.018726591760299626,0.0058435121676707925,0.022388059701492533,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Peenya,Bengaluru,Nelmngla
1,2018-09-16 05:57:51.630039,0,trip-153707747162975384,bengaluru_hoodi_ip (karnataka),bangalore_nelmngla_h (karnataka),0.12012012012012013,0.12019277203116616,0.056632942316077364,0.13027295285359802,0.10810810810810811,0.060659957236404854,0.12983770287141075,0.060346677316712824,0.1044776119402985,5,16,6,37,9,Karnataka,Karnataka,Bengaluru,Hoodi,Bengaluru,Nelmngla
1,2018-09-16 06:00:57.545326,1,trip-153707765754505152,pune_tathawde_h (maharashtra),kolhapur_shivaji_i (maharashtra),0.4557057057057057,0.45494821003305597,0.5788569727497365,0.4317617866004963,0.5783783783783785,0.5273742465975301,0.4294631710362048,0.5536789173415037,0.5820895522388059,6,16,6,37,9,Maharashtra,Maharashtra,Pune,Tathawde,Kolhapur,Shivaji
1,2018-09-16 06:04:42.589357,0,trip-153707788258909245,gurgaon_bilaspur_rp (haryana),kn_rpc (delhi),0.11786786786786788,0.11809898315791997,0.10187028067799526,0.09925558312655088,0.13243243243243244,0.09780565891411454,0.09737827715355805,0.09249452704034372,0.11940298507462686,6,16,6,37,9,Haryana,Delhi,Gurgaon,Bilaspur,Kn,Rpc
1,2018-09-16 06:07:42.446377,1,trip-153707806244609407,ashta_shanting_d (madhya pradesh),bhopal_trnsport_h (madhya pradesh),0.5645645645645646,0.5638113544749017,0.21353922652552215,0.19230769230769232,0.1837837837837838,0.2070931406594819,0.19225967540574282,0.18668395981092142,0.1865671641791045,6,16,6,37,9,Madhya Pradesh,Madhya Pradesh,Ashta,Shanting,Bhopal,Trnsport
1,2018-09-16 06:08:52.575741,0,trip-153707813257548712,chennai_hub (tamil nadu),maa_poonamallee_hb (tamil nadu),0.1463963963963964,0.1461226419641844,0.0610258482024295,0.15632754342431762,0.07027027027027027,0.059323264786582536,0.1560549313358302,0.06339975529590403,0.07213930348258706,6,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Hub,Chennai,Poonamallee
1,2018-09-16 06:09:17.431740,0,trip-153707815743147547,jaipur_central_i_7 (rajasthan),jaipur_central_i_7 (rajasthan),0.18843843843843844,0.1885398476380269,0.048207241745597554,0.2630272952853598,0.062162162162162166,0.058609364505511824,0.264669163545568,0.05647736403865401,0.062189054726368154,6,16,6,37,9,Rajasthan,Rajasthan,Jaipur,Central,Jaipur,Central
1,2018-09-16 06:09:26.482282,0,trip-153707817313776650,mumbai_chndivli_pc (maharashtra),bhiwandi_mankoli_hb (maharashtra),0.1126126126126126,0.11221478064779691,0.030780890208773493,0.04590570719602977,0.04054054054054054,0.03697492898408733,0.046192259675405745,0.03496700407305993,0.03731343283582089,6,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Chndivli,Mumbai,Mankoli
1,2018-09-16 06:09:41.885655,0,trip-153707818188540132,hbr layout pc (karnataka),bangalore_nelmngla_h (karnataka),0.06606606606606606,0.06623195168671979,0.04115688741312962,0.07196029776674938,0.0918918918918919,0.04388021968058464,0.07116104868913858,0.04509169327617328,0.08457711442786069,6,16,6,37,9,Karnataka,Karnataka,Hbr Layout Pc,Hbr Layout Pc,Bengaluru,Nelmngla
1,2018-09-16 06:11:44.894559,0,trip-153707830489429418,bengaluru_kadugodi_d (karnataka),bengaluru_hoodi_ip (karnataka),0.06156156156156156,0.062038334706658246,0.040453080372351166,0.08684863523573201,0.04594594594594595,0.04148742135873444,0.08614232209737828,0.039234445379352736,0.03980099502487562,6,16,6,37,9,Karnataka,Karnataka,Bengaluru,Kadugodi,Bengaluru,Hoodi
1,2018-09-16 06:17:03.862929,0,trip-153707862436152038,kolkata_dankuni_hb (west bengal),kolkata_trtllard_l (west bengal),0.11036036036036037,0.11037966139026811,0.03277645008564674,0.18362282878411912,0.06486486486486487,0.04828884000447177,0.18476903870162298,0.04566651272937887,0.059701492537313425,6,16,6,37,9,West Bengal,West Bengal,Kolkata,Dankuni,Kolkata,Trtllard
1,2018-09-16 06:17:08.405151,1,trip-153707862840490628,dindigul_central_d_1 (tamil nadu),dindigul_central_d_1 (tamil nadu),0.13663663663663664,0.13662749187238307,0.31284622271031326,0.1935483870967742,0.26756756756756755,0.2948694249097502,0.19350811485642946,0.2788894121877958,0.2462686567164179,6,16,6,37,9,Tamil Nadu,Tamil Nadu,Dindigul,Central,Dindigul,Central
1,2018-09-16 06:18:12.062323,0,trip-153707869206199729,bengaluru_kgairprt_hb (karnataka),bengaluru_bomsndra_hb (karnataka),0.13438438438438438,0.13428502074545945,0.09083782439018744,0.21588089330024815,0.13513513513513514,0.0963573920368869,0.21598002496878901,0.12719743050293372,0.16666666666666669,6,16,6,37,9,Karnataka,Karnataka,Bengaluru,Kgairprt,Bengaluru,Bomsndra
1,2018-09-16 06:18:16.246890,0,trip-153707869624653072,bhiwandi_mankoli_hb (maharashtra),mumbai_cottongreen_dpc (maharashtra),0.13363363363363362,0.1337096356305483,0.07755054723900245,0.11538461538461539,0.07027027027027027,0.07508386787827252,0.1136079900124844,0.08697484509323333,0.07213930348258706,6,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Mankoli,Mumbai,Cottongreen
1,2018-09-16 06:21:30.757606,1,trip-153707889075734487,villupuram_thirumtr_ip (tamil nadu),villupuram_thirumtr_ip (tamil nadu),0.3055555555555556,0.3054895204064708,0.6230001478339198,0.44168734491315137,0.6054054054054054,0.6019763858336128,0.4382022471910112,0.6143053040518112,0.6517412935323382,6,16,6,37,9,Tamil Nadu,Tamil Nadu,Villupuram,Thirumtr,Villupuram,Thirumtr
1,2018-09-16 06:21:40.106412,0,trip-153707890010617445,hyderabad_chikdply_i (telangana),hyderabad_shamshbd_h (telangana),0.06756756756756757,0.06760523638208137,0.03377041731297162,0.10918114143920596,0.043243243243243246,0.03827707077295771,0.10861423220973783,0.04106691651819244,0.05223880597014925,6,16,6,37,9,Telangana,Telangana,Hyderabad,Chikdply,Hyderabad,Shamshbd
1,2018-09-16 06:22:42.986970,0,trip-153707896298671717,chennai_chrompet_dpc (tamil nadu),chennai_potheri (tamil nadu),0.04279279279279279,0.04303862517483024,0.020521037273730208,0.06451612903225808,0.02702702702702703,0.021449358414032237,0.06491885143570537,0.020284758314642683,0.022388059701492533,6,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Chrompet,Chennai,Potheri
1,2018-09-16 06:27:55.412682,0,trip-153707928006502698,ludhiana_gillchwk_dc (punjab),ludhiana_milrganj_hb (punjab),0.0030030030030030047,0.0031301297349323083,0.0,0.0024813895781637726,0.010810810810810811,0.011906773954171296,0.0024968789013732843,0.011260176146158145,0.009950248756218904,6,16,6,37,9,Punjab,Punjab,Ludhiana,Gillchwk,Ludhiana,Milrganj
1,2018-09-16 06:32:19.676985,0,trip-153707953967674432,delhi_airport_h (delhi),delhi_north_r_8 (delhi),0.10810810810810811,0.10796623215197873,0.007702148099474376,0.05955334987593052,0.02972972972972973,0.01317238447095236,0.05992509363295881,0.025647519962072738,0.03980099502487562,6,16,6,37,9,Delhi,Delhi,New Delhi,Airport,New Delhi,North
1,2018-09-16 06:37:51.265419,1,trip-153707987126515519,bhopal_trnsport_h (madhya pradesh),shajapur_mhprard_d (madhya pradesh),0.722972972972973,0.7227233149171541,0.7585949469124822,0.6861042183622829,0.9216216216216218,0.8742562805179167,0.682896379525593,0.7901742502112908,0.9228855721393034,6,16,6,37,9,Madhya Pradesh,Madhya Pradesh,Bhopal,Trnsport,Shajapur,Mhprard
1,2018-09-16 06:39:01.610116,0,trip-153707994160983031,hbr layout pc (karnataka),hbr layout pc (karnataka),0.07132132132132132,0.07179970206614152,0.0346900893376484,0.06823821339950373,0.07027027027027027,0.039023541103843,0.06741573033707865,0.03690436623449761,0.062189054726368154,6,16,6,37,9,Karnataka,Karnataka,Hbr Layout Pc,Hbr Layout Pc,Hbr Layout Pc,Hbr Layout Pc
1,2018-09-16 06:39:14.297331,0,trip-153707995429703195,mumbai_virar_dc (maharashtra),mumbai_mirard_ip (maharashtra),0.05555555555555555,0.05549049124902901,0.02369751672884737,0.10421836228287842,0.03783783783783784,0.03887455513273176,0.10486891385767791,0.044138933154241625,0.04228855721393034,6,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Virar,Mumbai,Mirard
1,2018-09-16 06:40:47.477236,0,trip-153708004747684334,ccu_beliaghata_dpc (west bengal),kolkata_dankuni_hb (west bengal),0.12312312312312312,0.12308454822021805,0.023447024032118024,0.09677419354838711,0.04594594594594595,0.031432298750102325,0.09737827715355805,0.02972536658267753,0.03980099502487562,6,16,6,37,9,West Bengal,West Bengal,Kolkata,Beliaghata,Kolkata,Dankuni
1,2018-09-16 06:48:26.873427,0,trip-153708050687307419,delhi_nangli_ip (delhi),janakpuri (delhi),0.03528528528528529,0.03490478976224665,0.010314797543151576,0.028535980148883373,0.04054054054054054,0.02143263325331664,0.02871410736579276,0.0215367908383519,0.04228855721393034,6,16,6,37,9,Delhi,Delhi,New Delhi,Nangli,Janakpuri,Janakpuri
1,2018-09-16 06:54:40.275537,1,trip-153708088027531878,betul_patelwrd_d (madhya pradesh),sausar_central_dpp_1 (madhya pradesh),0.27627627627627627,0.2767599491662931,0.4725024131527357,0.4230769230769231,0.42162162162162165,0.4457724075340687,0.4219725343320849,0.563700588575994,0.5024875621890547,6,16,6,37,9,Madhya Pradesh,Madhya Pradesh,Betul,Patelwrd,Sausar,Central
1,2018-09-16 07:02:22.364950,0,trip-153708134375441032,bangalore_nelmngla_h (karnataka),bengaluru_bomsndra_hb (karnataka),0.1644144144144144,0.16431514453376134,0.08324215246302803,0.10173697270471464,0.11891891891891893,0.08945782310589755,0.09987515605493134,0.08835715892675673,0.11691542288557215,7,16,6,37,9,Karnataka,Karnataka,Bengaluru,Nelmngla,Bengaluru,Bomsndra
1,2018-09-16 07:04:18.432716,1,trip-153708145843244755,pune_tathawde_h (maharashtra),aurangabad_central_h_1 (maharashtra),0.4129129129129129,0.4126954647699687,0.5326195637231101,0.4392059553349876,0.45135135135135135,0.5027763766787879,0.43695380774032455,0.49105731191364316,0.4154228855721393,7,16,6,37,9,Maharashtra,Maharashtra,Pune,Tathawde,Aurangabad,Central
1,2018-09-16 07:04:58.146930,0,trip-153708149814666413,fbd_balabhgarh_dpc (haryana),gurgaon_bilaspur_hb (haryana),0.07732732732732733,0.07758756144805211,0.1023185525975314,0.13027295285359802,0.15675675675675677,0.14859689105670448,0.1285892634207241,0.11325795470414386,0.14179104477611942,7,16,6,37,9,Haryana,Haryana,Faridabad,Balabhgarh,Gurgaon,Bilaspur
1,2018-09-16 07:10:29.722059,0,trip-153708182972179846,delhi_bhogal (delhi),delhi_lajpat_ip (delhi),0.015015015015015017,0.015126416645355231,0.0021759697071503555,0.01240694789081886,0.005405405405405406,0.001782550023635289,0.012484394506866416,0.0016857485774675295,0.004975124378109453,7,16,6,37,9,Delhi,Delhi,New Delhi,Bhogal,New Delhi,Lajpat
1,2018-09-16 07:10:58.973048,0,trip-153708185897280350,hyd_trimulgherry_dc (telangana),hyderabad_alwal_i (telangana),0.04804804804804805,0.048564883528132444,0.04628712770914842,0.05459057071960297,0.05945945945945946,0.05521415688024697,0.05493133583021223,0.05221575001139442,0.05223880597014925,7,16,6,37,9,Telangana,Telangana,Hyd,Trimulgherry,Hyderabad,Alwal
1,2018-09-16 07:14:30.408743,1,trip-153708207040838113,pune_tathawde_h (maharashtra),bhiwandi_mankoli_hb (maharashtra),0.19444444444444445,0.19454746296945932,0.25378380715981874,0.25806451612903225,0.2621621621621622,0.26691353884154495,0.25717852684144815,0.25900631989222866,0.2810945273631841,7,16,6,37,9,Maharashtra,Maharashtra,Pune,Tathawde,Mumbai,Mankoli
1,2018-09-16 07:15:36.455452,0,trip-153708214660731940,tiruchi (tamil nadu),tiruchi_samyaprm_d (tamil nadu),0.00825825825825826,0.008009925953188567,0.014729629792153417,0.016129032258064516,0.024324324324324326,0.015074431366542459,0.016229712858926344,0.014256021920558786,0.01990049751243781,7,16,6,37,9,Tamil Nadu,Tamil Nadu,Tiruchi,Tiruchi,Tiruchi,Samyaprm
1,2018-09-16 07:19:47.354678,0,trip-153708238735441312,gurgaon_bilaspur_hb (haryana),sonipat_kundli_h (haryana),0.3235735735735735,0.3231961378190525,0.16987701084566859,0.20099255583126552,0.2513513513513514,0.2514044733643013,0.1997503121098627,0.28461034337866054,0.4502487562189055,7,16,6,37,9,Haryana,Haryana,Gurgaon,Bilaspur,Sonipat,Kundli
1,2018-09-16 07:25:46.450214,0,trip-153708274644993170,noida_surajpur_dc (uttar pradesh),noida_sec 02_dpc (uttar pradesh),0.07282282282282282,0.07305132743534694,0.01240451882378486,0.05334987593052109,0.03513513513513514,0.01882262791006793,0.0536828963795256,0.023954903520030327,0.05223880597014925,7,16,6,37,9,Uttar Pradesh,Uttar Pradesh,Noida,Surajpur,Noida,Sec 02
1,2018-09-16 07:26:02.992358,0,trip-153708276703875670,fbd_balabhgarh_dpc (haryana),faridabad (haryana),0.007507507507507508,0.007636327982310898,0.0019123642336688479,0.007444168734491314,0.008108108108108109,0.004222662944878271,0.007490636704119851,0.003993351074623095,0.007462686567164178,7,16,6,37,9,Haryana,Haryana,Faridabad,Balabhgarh,Faridabad,Faridabad
1,2018-09-16 07:28:24.964477,0,trip-153708290496423317,maa_poonamallee_hb (tamil nadu),chennai_hub (tamil nadu),0.13513513513513514,0.1348922044041556,0.06152818986124435,0.10297766749379653,0.07027027027027027,0.05993021206623515,0.10112359550561797,0.0674738558085589,0.07213930348258706,7,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Poonamallee,Chennai,Hub
1,2018-09-16 07:29:07.760073,0,trip-153708294775984590,maa_poonamallee_hb (tamil nadu),chennai_egmore_dpc (tamil nadu),0.10435435435435435,0.10432834840436696,0.07747983181324848,0.05955334987593052,0.07297297297297298,0.07226237727913325,0.058676654182272164,0.0683381661594506,0.062189054726368154,7,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Poonamallee,Chennai,Egmore
1,2018-09-16 07:30:00.432466,0,trip-153708300168954416,gurgaon_kadipur (haryana),gurgaon_manesar (haryana),0.04579579579579579,0.04575063063385608,0.0079005520657193,0.07692307692307693,0.03783783783783784,0.01712788498018949,0.07740324594257178,0.016197754541271387,0.03233830845771144,7,16,6,37,9,Haryana,Haryana,Gurgaon,Kadipur,Gurgaon,Manesar
1,2018-09-16 07:33:46.052167,0,trip-153708322605192520,bengaluru_peenya_ip (karnataka),bengaluru_bomsndra_hb (karnataka),0.0518018018018018,0.05166044305920163,0.051443123637188656,0.055831265508684856,0.07837837837837838,0.05950328033217929,0.0536828963795256,0.07369031383435586,0.08208955223880597,7,16,6,37,9,Karnataka,Karnataka,Bengaluru,Peenya,Bengaluru,Bomsndra
1,2018-09-16 07:34:31.041126,0,trip-153708327378973447,fbd_balabhgarh_dpc (haryana),palwal (haryana),0.04354354354354354,0.04329345753697614,0.08027086908931562,0.06575682382133996,0.07027027027027027,0.07271175593941266,0.06367041198501873,0.06876293317755074,0.059701492537313425,7,16,6,37,9,Haryana,Haryana,Faridabad,Balabhgarh,Palwal,Palwal
1,2018-09-16 07:35:29.352885,0,trip-153708332935264161,bangalore_nelmngla_h (karnataka),bengaluru_kgairprt_hb (karnataka),0.12612612612612611,0.1259984615562221,0.05194586221263185,0.1228287841191067,0.11351351351351352,0.0635307430460743,0.12109862671660424,0.06135333976970177,0.11940298507462686,7,16,6,37,9,Karnataka,Karnataka,Bengaluru,Nelmngla,Bengaluru,Kgairprt
1,2018-09-16 07:39:17.288680,0,trip-153708355728832882,dadri_icdcant_d (uttar pradesh),dadri_icdcant_d (uttar pradesh),0.10885885885885885,0.10922811377422109,0.06397908644815242,0.08560794044665013,0.10540540540540541,0.07210216784491022,0.08364544319600499,0.06892151841409769,0.09701492537313433,7,16,6,37,9,Uttar Pradesh,Uttar Pradesh,Dadri,Icdcant,Dadri,Icdcant
1,2018-09-16 07:44:05.729020,1,trip-153708384572872154,bhiwandi_mankoli_hb (maharashtra),pune_tathawde_h (maharashtra),0.22522522522522523,0.22460948758032986,0.25175086467496627,0.21588089330024815,0.24054054054054058,0.26390234970902626,0.21348314606741572,0.25440276945598395,0.26616915422885573,7,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Mankoli,Pune,Tathawde
1,2018-09-16 07:46:15.191575,0,trip-153708397519130004,del_okhla_pc (delhi),gurgaon_bilaspur_hb (haryana),0.10585585585585586,0.10558859785163545,0.11094426376657233,0.11290322580645162,0.14594594594594595,0.12246184682745705,0.10986267166042447,0.11581155162334468,0.1293532338308458,7,16,6,37,9,Delhi,Haryana,New Delhi,Okhla,Gurgaon,Bilaspur
1,2018-09-16 07:52:03.703236,0,trip-153708432801367780,fbd_balabhgarh_dpc (haryana),faridabad_blbgarh_dc (haryana),0.014264264264264262,0.01391309196932762,0.01826319600604537,0.01240694789081886,0.016216216216216217,0.015816500339344713,0.012484394506866416,0.014957584692736937,0.014925373134328358,7,16,6,37,9,Haryana,Haryana,Faridabad,Balabhgarh,Faridabad,Blbgarh
1,2018-09-16 08:21:00.334681,1,trip-153708606033423019,dhule_midcavdn_i (maharashtra),dhule_midcavdn_i (maharashtra),0.5510510510510511,0.5502524330300751,0.9462063540619775,0.8163771712158808,0.7594594594594595,0.8712365087371359,0.8127340823970037,0.9076220185403207,0.7587064676616915,8,16,6,37,9,Maharashtra,Maharashtra,Dhule,Midcavdn,Dhule,Midcavdn
1,2018-09-16 08:29:46.160641,0,trip-153708658616028344,bengaluru_peenya_l (karnataka),bangalore_nelmngla_h (karnataka),0.03678678678678679,0.036785272546491346,0.003972460047900042,0.02729528535980149,0.043243243243243246,0.012502277702807974,0.027465667915106115,0.013582138723788429,0.03980099502487562,8,16,6,37,9,Karnataka,Karnataka,Bengaluru,Peenya,Bengaluru,Nelmngla
1,2018-09-16 08:39:10.004491,0,trip-153708715000420143,bengaluru_kgairprt_hb (karnataka),bangalore_nelmngla_h (karnataka),0.12687687687687688,0.1270548364401932,0.052597730945530774,0.11786600496277916,0.12162162162162163,0.06968648246102818,0.11610486891385768,0.08991491548260172,0.15422885572139305,8,16,6,37,9,Karnataka,Karnataka,Bengaluru,Kgairprt,Bengaluru,Nelmngla
1,2018-09-16 08:47:49.852179,0,trip-153708766985194883,sonipat_kundli_h (haryana),gurgaon_bilaspur_hb (haryana),0.28903903903903905,0.28876097733429784,0.16852163546460325,0.32754342431761785,0.24864864864864866,0.18381237714709253,0.32459425717852686,0.259958247545727,0.40796019900497515,8,16,6,37,9,Haryana,Haryana,Sonipat,Kundli,Gurgaon,Bilaspur
1,2018-09-16 08:53:44.982433,0,trip-153708802732853784,mumbai hub (maharashtra),bhiwandi_mankoli_hb (maharashtra),0.12087087087087087,0.12060727002067204,0.03385980649018756,0.15260545905707196,0.043243243243243246,0.03882834087285973,0.1523096129837703,0.03855473490354916,0.03731343283582089,8,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Mumbai Hub,Mumbai,Mankoli
1,2018-09-16 08:55:50.813455,0,trip-153708815081307457,bangalore_nelmngla_h (karnataka),bengaluru_peenya_l (karnataka),0.1524024024024024,0.1523186665346851,0.003909167656352543,0.05086848635235732,0.03783783783783784,0.01458081905752839,0.04993757802746567,0.01378900712946778,0.03233830845771144,8,16,6,37,9,Karnataka,Karnataka,Bengaluru,Nelmngla,Bengaluru,Peenya
1,2018-09-16 08:58:14.233277,0,trip-153708829647052203,maa_poonamallee_hb (tamil nadu),chennai_madhavaram_l (tamil nadu),0.11486486486486486,0.11500905378276868,0.07091773996314511,0.09429280397022333,0.08378378378378379,0.07902022247984838,0.09363295880149813,0.09407746576629657,0.10199004975124377,8,16,6,37,9,Tamil Nadu,Tamil Nadu,Chennai,Poonamallee,Chennai,Madhavaram
1,2018-09-16 09:06:31.742933,1,trip-153708879365800240,bangalore_nelmngla_h (karnataka),mangalore_kuntikna_h (karnataka),0.6426426426426427,0.6421065398335071,0.7537870719924913,0.8287841191066997,0.6783783783783783,0.7255121640333342,0.8264669163545568,0.742000758794977,0.6716417910447761,9,16,6,37,9,Karnataka,Karnataka,Bengaluru,Nelmngla,Mangalore,Kuntikna
1,2018-09-16 09:10:34.231211,0,trip-153708903423093805,ranchi_hub (jharkhand),dhanbad_kalynpur_i (jharkhand),0.4572072072072072,0.45658156753507906,0.30407095206068663,0.369727047146402,0.34324324324324323,0.37072529099578966,0.3645443196004994,0.3189144944616916,0.3308457711442786,9,16,6,37,9,Jharkhand,Jharkhand,Ranchi,Hub,Dhanbad,Kalynpur
1,2018-09-16 09:14:01.909704,0,trip-153708924190932795,sonipat_amzondev_v (haryana),sonipat_kundli_p (haryana),0.015765765765765764,0.015548607633648272,0.010801449850082263,0.011166253101736972,0.016216216216216217,0.010294116352541738,0.011235955056179775,0.00973509397632085,0.014925373134328358,9,16,6,37,9,Haryana,Haryana,Sonipat,Amzondev,Sonipat,Kundli
1,2018-09-16 09:18:15.300162,0,trip-153708949529986248,mumbai_mirard_ip (maharashtra),mumbai_mirard_ip (maharashtra),0.44819819819819817,0.44797129384676554,0.06754006292199752,0.5595533498759304,0.10270270270270271,0.09750174513847992,0.5617977528089887,0.09220690919663259,0.0945273631840796,9,16,6,37,9,Maharashtra,Maharashtra,Mumbai,Mirard,Mumbai,Mirard
